"gene","lfc_bcg","padj_bcg","lfc_med","padj_med","sig_bcg","sig_media","opp_sign","bcg_specific","set","timepoint"
"GPR156",-3.23403069966867,0.526206620741187,-0.27187948192594,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"ENSG00000214955",-1.2811703301195,0.526206620741187,-1.01913058466305,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"LINC00649",0.653358822333254,0.526206620741187,0.372186186225126,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"LINC00850",-3.84671230587605,0.526206620741187,NA,NA,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"RPS18",-0.854982239593392,0.541187353048758,-0.674937507192801,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"ENSG00000248373",-3.20335743474553,0.551832657359463,-0.32027755549452,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"TRIM22",0.904725991611239,0.552938467022571,0.375569993820924,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"SORT1",-1.07828133130373,0.552938467022571,-0.651590412360211,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"ENSG00000224950",0.899814421983915,0.552938467022571,0.487837514866735,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"EVI5",-0.975378341055385,0.559918072114179,-0.092420879709361,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"PTPN14",-1.53153996425833,0.559918072114179,-0.448049845018131,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"TYMP",1.18870150139886,0.567319134880885,0.688567344201442,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"WWC1",-2.07846626970008,0.567319134880885,-3.05717986296094,NA,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"PDE4DIP",-0.785212085867297,0.576233230293996,-0.602614570906629,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"IRF1",0.510163328413222,0.585884548547533,0.22911192780594,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"PRF1",1.17386696589353,0.585884548547533,0.734794696669947,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"SLC66A3",0.887481116506278,0.593331475811256,0.317186860064575,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"RPL18",-0.889327913125498,0.600591973406377,-0.757911325881678,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"CCL4",1.30911691826266,0.602318428219567,1.02167839735452,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
