"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"CCSER1",237.657439758291,-1.04267071760031,0.447476208908039,-2.33011430964051,0.0198001103187206,0.641553016869772,"DC","week12","media_treated",5,4
"CNTLN",67.7563307409704,-0.650066682295945,0.28018736176432,-2.32011422000807,0.0203346992877539,0.651607496294348,"DC","week12","media_treated",5,4
"AFDN",24.898059688439,-0.971893935542859,0.418734335025888,-2.32102756866778,0.0202853559945873,0.651607496294348,"DC","week12","media_treated",5,4
"CSTB",10.4585826281564,-1.1406323710021,0.491334801635453,-2.32149720965297,0.0202600245196924,0.651607496294348,"DC","week12","media_treated",5,4
"HLA-L",10.9340135953526,-1.26193783364464,0.545011572150303,-2.31543309927486,0.0205892418609464,0.657347370183182,"DC","week12","media_treated",5,4
"SLC37A3",13.0535344924661,1.08187761786389,0.468510292932516,2.30918644517319,0.0209332374135726,0.665526274564112,"DC","week12","media_treated",5,4
"TPCN2",42.8534122108838,0.659071837521905,0.28555748888385,2.30801804602639,0.0209981328023326,0.665526274564112,"DC","week12","media_treated",5,4
"SPAG16",18.4904321270014,0.951439385826419,0.412557738395537,2.30619692052469,0.0210996315815985,0.666320249511641,"DC","week12","media_treated",5,4
"EBF4",31.513574210082,1.47038437873198,0.640456651251574,2.29583747137072,0.021685176048553,0.671687705374186,"DC","week12","media_treated",5,4
"GARS1",44.4541800473141,0.607049343486028,0.264149446352117,2.29812839613836,0.0215544825171874,0.671687705374186,"DC","week12","media_treated",5,4
"BRIP1",9.71164246132466,1.34480682576674,0.584855744420623,2.29938209309879,0.02148325187282,0.671687705374186,"DC","week12","media_treated",5,4
"CAMK2D",72.0631483614566,-1.29429203596998,0.563956762379077,-2.29501997725846,0.021731979453364,0.671687705374186,"DC","week12","media_treated",5,4
"ABAT",27.5786863955857,0.898432716875221,0.391392187927728,2.2954794310844,0.0217056638635598,0.671687705374186,"DC","week12","media_treated",5,4
"MAFIP",12.981853932864,-1.19326774924832,0.519675733428861,-2.29617754397545,0.0216657319702087,0.671687705374186,"DC","week12","media_treated",5,4
"GCLC",85.9939013321245,-0.959018488468099,0.420197007755563,-2.28230680078041,0.0224712333172553,0.685146845182362,"DC","week12","media_treated",5,4
"GADD45B",15.9889244208215,-1.35237758670644,0.592758062453973,-2.28150011339821,0.0225188700079988,0.685146845182362,"DC","week12","media_treated",5,4
