Readout,Group,Condition,Compartment,n_pairs,median_Prolif,median_NonProlif,median_diff_pp,wilcox_stat,p_value,effect_rbc,p_adj
CCR6+ CXCR3+,Mothers Dx,DosR,gdTCR,6,53.479708029197084,36.70183620545424,17.52287349682298,20,0.05917206782585943,0.04761904761904767,0.06871594973325612
CCR6+ CXCR3+,Mothers Dx,E6C10,CD4,6,12.452631578947368,1.782026709034696,7.128833440308088,21,0.036031686218233556,0,0.04804224829097807
CCR6+ CXCR3+,Mothers Dx,E6C10,CD8,6,9.205,0.4823673870333989,8.633570112966602,21,0.036031686218233556,0,0.04804224829097807
CCR6+ CXCR3+,Mothers Dx,E6C10,gdTCR,6,59.43450479233227,41.877906976744185,16.82025240659273,21,0.036031686218233556,0,0.04804224829097807
CCR6+ CXCR3+,Mothers Dx,GAG,CD4,5,8.757894736842106,1.7322535211267605,5.145943517329911,15,0.059058229090536735,0,0.06871594973325612
CCR6+ CXCR3+,Mothers Dx,GAG,CD8,5,4.61,0.42187500000000006,3.8100000000000005,15,0.059058229090536735,0,0.06871594973325612
CCR6+ CXCR3+,Mothers Dx,GAG,gdTCR,5,76.40127795527157,50.32945736434109,26.07182059093048,15,0.059058229090536735,0,0.06871594973325612
CCR6+ CXCR3+,Mothers Entry,BCG,CD4,18,10.58421052631579,1.5847347322620349,9.342527599486521,171,2.1409202584601812e-4,0,3.8536564652283265e-4
CCR6+ CXCR3+,Mothers Entry,BCG,CD8,18,11.6,0.4197404785979104,11.412401824113564,171,2.1409202584601812e-4,0,3.8536564652283265e-4
CCR6+ CXCR3+,Mothers Entry,BCG,gdTCR,18,50.22459103448276,29.507038031546593,20.725721833519206,162,9.335364168391531e-4,0.052631578947368474,0.001600348143152834
CCR6+ CXCR3+,Mothers Entry,DosR,CD4,29,9.126422764227643,1.03198606271777,8.094436701509872,435,2.7023691404779837e-6,0,9.728528905720741e-6
CCR6+ CXCR3+,Mothers Entry,DosR,CD8,29,14.6,0.2976744186046512,14.237254901960783,429,5.054919028594818e-6,0.01379310344827589,1.3998237309954882e-5
CCR6+ CXCR3+,Mothers Entry,DosR,gdTCR,29,60,32.47674418604652,27.365151515151513,435,2.7023691404779837e-6,0,9.728528905720741e-6
CCR6+ CXCR3+,Mothers Entry,E6C10,CD4,31,8.755102040816327,0.9218545454545454,7.557793484484143,496,1.2337131658718613e-6,0,5.551709246423376e-6
CCR6+ CXCR3+,Mothers Entry,E6C10,CD8,31,5.72,0.26269230769230767,5.333023255813953,482,4.744188599752985e-6,0.028225806451612878,1.3998237309954882e-5
CCR6+ CXCR3+,Mothers Entry,E6C10,gdTCR,31,58.58627737226278,36.02083333333333,21.9293157564344,496,1.2337131658718613e-6,0,5.551709246423376e-6
CCR6+ CXCR3+,Mothers Entry,GAG,CD4,24,9.614270432178007,0.970307712126417,8.381750320924262,300,1.94224739173131e-5,0,4.661393740155144e-5
CCR6+ CXCR3+,Mothers Entry,GAG,CD8,24,6.915,0.4065217391304348,6.697790697674419,299,2.206919308346755e-5,0.0033333333333332993,4.965568443780199e-5
CCR6+ CXCR3+,Mothers Entry,GAG,gdTCR,24,65.99136,40.83826489533011,21.698392847765586,297,2.842707418395655e-5,0.010000000000000009,6.019851003661387e-5
