"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","n_donors_pos_detect","n_donors_neg_detect","one_donor_flag","set","timepoint"
"LRRFIP2",1.6942165760106e-09,0.123920955888699,0.292,0.229,0.000106244321481625,6,4,FALSE,"CD4_TCM","week44"
"CNN2",1.69806484001493e-09,-0.272872515120552,0.202,0.208,0.000106485646117336,6,4,FALSE,"CD4_TCM","week44"
"GOLGA8A",1.73140950644604e-09,0.345820809498532,0.207,0.148,0.000108576690149231,6,4,FALSE,"CD4_TCM","week44"
"NAPA",1.73246983625579e-09,0.204238792013508,0.193,0.144,0.000108643183431601,6,4,FALSE,"CD4_TCM","week44"
"PPP3CA",1.75718864477073e-09,-0.154666234139542,0.532,0.507,0.000110193299913573,6,4,FALSE,"CD4_TCM","week44"
"STAU2",1.79599694167274e-09,-0.141745291425227,0.481,0.46,0.000112626968212298,6,4,FALSE,"CD4_TCM","week44"
"PCF11",1.81634679410934e-09,-0.117036696659192,0.497,0.468,0.000113903107458596,6,4,FALSE,"CD4_TCM","week44"
"ISY1",1.84171024278476e-09,-0.178750582708614,0.205,0.188,0.000115493649325032,6,4,FALSE,"CD4_TCM","week44"
"IL2RG",1.87721568831703e-09,-0.103586895699212,0.461,0.43,0.000117720195814361,6,4,FALSE,"CD4_TCM","week44"
"ICE2",1.89766861779052e-09,0.270381337047635,0.366,0.281,0.000119002799021643,6,4,FALSE,"CD4_TCM","week44"
"LUZP1",1.94574670402908e-09,-0.267629473790702,0.266,0.27,0.000122017775809663,6,4,FALSE,"CD4_TCM","week44"
"MCL1",1.95031056357898e-09,-0.103743968643243,0.685,0.653,0.000122303975442038,6,4,FALSE,"CD4_TCM","week44"
"LINC00861",1.98424639474762e-09,0.144206187941673,0.821,0.745,0.000124432091414623,6,4,FALSE,"CD4_TCM","week44"
"EXOC3",1.99034224790821e-09,-0.102090889673272,0.305,0.278,0.000124814362366324,6,4,FALSE,"CD4_TCM","week44"
"EXOG",2.08112644208788e-09,0.47936636551439,0.224,0.158,0.000130507439183331,6,4,FALSE,"CD4_TCM","week44"
"GPSM3",2.10955069132378e-09,-0.26846025354399,0.223,0.228,0.000132289923852914,6,4,FALSE,"CD4_TCM","week44"
"C13orf46",2.23278495641585e-09,0.295573044138195,0.297,0.225,0.000140017944616838,6,4,FALSE,"CD4_TCM","week44"
"FAS",2.23633899536179e-09,0.384351468570295,0.292,0.216,0.000140240818399138,6,4,FALSE,"CD4_TCM","week44"
"YPEL3",2.26135532356487e-09,-0.400000047508661,0.115,0.128,0.000141809592340753,6,4,FALSE,"CD4_TCM","week44"
"SLC27A4",2.30881617059445e-09,-0.155151870793805,0.554,0.54,0.000144785862057978,6,4,FALSE,"CD4_TCM","week44"
"EIF4E2",2.33461223431566e-09,-0.24030778399506,0.229,0.227,0.000146403533213935,6,4,FALSE,"CD4_TCM","week44"
"SRSF4",2.36552219080826e-09,-0.130331988111,0.603,0.586,0.000148341896585586,6,4,FALSE,"CD4_TCM","week44"
"ZFY",2.37101325761287e-09,0.125118051852166,0.16,0.115,0.000148686241384903,6,4,FALSE,"CD4_TCM","week44"
"NCOA1",2.41314812234048e-09,-0.125833005607785,0.73,0.698,0.000151328518751971,6,4,FALSE,"CD4_TCM","week44"
"HOOK3",2.4253100879281e-09,-0.124968974297505,0.474,0.448,0.000152091195613971,6,4,FALSE,"CD4_TCM","week44"
"CRACR2A",2.43315721120032e-09,0.268465959842493,0.466,0.37,0.000152583288714372,6,4,FALSE,"CD4_TCM","week44"
"DDX21",2.43968838507721e-09,-0.107299288786551,0.481,0.45,0.000152992858628192,6,4,FALSE,"CD4_TCM","week44"
"FOXN3",2.45905246231254e-09,-0.109553294552028,0.917,0.892,0.000154207179911619,6,4,FALSE,"CD4_TCM","week44"
"SRP14",2.55485696200639e-09,-0.410230580358143,0.134,0.15,0.000160215080087421,6,4,FALSE,"CD4_TCM","week44"
"POU6F1",2.56261800316781e-09,-0.302697150937816,0.152,0.157,0.000160701774978653,6,4,FALSE,"CD4_TCM","week44"
"ENSG00000251034",2.58028836141613e-09,-0.422528885807449,0.14,0.151,0.000161809883144406,6,4,FALSE,"CD4_TCM","week44"
"URGCP",2.59965903108501e-09,-0.151463598906402,0.274,0.253,0.000163024617839341,6,4,FALSE,"CD4_TCM","week44"
"RPL36A",2.62556061109092e-09,-0.185867006016341,0.157,0.143,0.000164648905921512,6,4,FALSE,"CD4_TCM","week44"
"ABR",2.73126003819243e-09,-0.219596095351155,0.307,0.311,0.000171277316995047,6,4,FALSE,"CD4_TCM","week44"
"KYAT3",2.74690126272708e-09,-0.101468335855143,0.382,0.35,0.000172258178185615,6,4,FALSE,"CD4_TCM","week44"
"ANKRD26",2.79399494630751e-09,0.233668164414177,0.519,0.428,0.000175211423082944,6,4,FALSE,"CD4_TCM","week44"
"GCNA",2.80267646909474e-09,-0.306186503594338,0.197,0.204,0.000175755841376931,6,4,FALSE,"CD4_TCM","week44"
"PSMD6-AS2",2.80579431014869e-09,-0.306493899490144,0.21,0.226,0.000175951361189424,6,4,FALSE,"CD4_TCM","week44"
"ZNF76",2.8226565925904e-09,0.15155967435252,0.263,0.203,0.000177008794921344,6,4,FALSE,"CD4_TCM","week44"
"TNFRSF1A",2.92207663380793e-09,-0.341154249813486,0.174,0.185,0.000183243425706095,6,4,FALSE,"CD4_TCM","week44"
"SFMBT2",2.96914058708356e-09,-0.1348374345003,0.825,0.809,0.00018619480621601,6,4,FALSE,"CD4_TCM","week44"
"AKAP13",2.97793880498153e-09,0.14427889436237,0.944,0.902,0.000186746542460392,6,4,FALSE,"CD4_TCM","week44"
"EIF1AX",3.0535911448784e-09,-0.344408209138626,0.141,0.154,0.000191490700695325,6,4,FALSE,"CD4_TCM","week44"
"MAT2A",3.11299407465586e-09,-0.169343233358616,0.221,0.208,0.000195215858421669,6,4,FALSE,"CD4_TCM","week44"
"RAB10",3.14519632424154e-09,-0.14843862900471,0.516,0.5,0.000197235261493187,6,4,FALSE,"CD4_TCM","week44"
"EPHX2",3.15393800177442e-09,0.343739599226744,0.191,0.14,0.000197783452091274,6,4,FALSE,"CD4_TCM","week44"
"TMLHE",3.16721241397404e-09,0.249026971266188,0.21,0.156,0.000198615890480312,6,4,FALSE,"CD4_TCM","week44"
"OGFR",3.20675516845236e-09,0.122520059059951,0.177,0.135,0.000201095616613648,6,4,FALSE,"CD4_TCM","week44"
"PCCB",3.25291927660286e-09,-0.482046082156087,0.121,0.14,0.000203990567835765,6,4,FALSE,"CD4_TCM","week44"
"PRKCQ-AS1",3.43761067949558e-09,-0.147920682799749,0.589,0.575,0.000215572565711168,6,4,FALSE,"CD4_TCM","week44"
"MAP3K2",3.46165303106126e-09,-0.115415403355948,0.616,0.589,0.000217080261577852,6,4,FALSE,"CD4_TCM","week44"
"PATL1",3.46374233373929e-09,-0.214993375082196,0.223,0.216,0.000217211281748791,6,4,FALSE,"CD4_TCM","week44"
"PARN",3.48019864585665e-09,0.153880387104546,0.459,0.372,0.000218243257081671,6,4,FALSE,"CD4_TCM","week44"
"KLHDC10",3.4807973267353e-09,-0.107802145395606,0.28,0.25,0.000218280800359571,6,4,FALSE,"CD4_TCM","week44"
"GIMAP6",3.49252115592952e-09,-0.156554982199202,0.359,0.351,0.00021901600168834,6,4,FALSE,"CD4_TCM","week44"
"MRFAP1L1",3.50700834332969e-09,-0.236112604924358,0.187,0.177,0.000219924493210205,6,4,FALSE,"CD4_TCM","week44"
"MOV10",3.54187413845602e-09,0.256107620250243,0.219,0.16,0.000222110927222577,6,4,FALSE,"CD4_TCM","week44"
"MAP3K5",3.54304965747871e-09,0.203252452292417,0.385,0.298,0.00022218464402049,6,4,FALSE,"CD4_TCM","week44"
"SPOP",3.55735134106762e-09,-0.12498096619483,0.502,0.475,0.00022308150259835,6,4,FALSE,"CD4_TCM","week44"
"EHMT1",3.58229319761836e-09,0.220102390799619,0.781,0.708,0.000224645606422647,6,4,FALSE,"CD4_TCM","week44"
"SH3PXD2A",3.60327378036229e-09,0.432586119884985,0.246,0.175,0.000225961298766519,6,4,FALSE,"CD4_TCM","week44"
"CBR4",3.62902563494522e-09,0.366280211302426,0.251,0.186,0.000227576197567415,6,4,FALSE,"CD4_TCM","week44"
"NDUFAF6",3.66612280206374e-09,-0.200341937154692,0.349,0.336,0.000229902560917417,6,4,FALSE,"CD4_TCM","week44"
"PGGHG",3.73634957570164e-09,0.271138764139424,0.474,0.38,0.00023430648189225,6,4,FALSE,"CD4_TCM","week44"
"AGK",3.73946760309804e-09,0.329576219622495,0.157,0.109,0.000234502013390278,6,4,FALSE,"CD4_TCM","week44"
"ANAPC5",3.84991541186347e-09,0.188545216188872,0.531,0.433,0.000241428195477958,6,4,FALSE,"CD4_TCM","week44"
"ARPC2",3.94036051452344e-09,-0.122701373433248,0.59,0.57,0.000247100007865765,6,4,FALSE,"CD4_TCM","week44"
"PARP12",3.94294163052896e-09,0.337932534052222,0.429,0.333,0.000247261869650471,6,4,FALSE,"CD4_TCM","week44"
"ENSG00000272822",4.00606766898844e-09,-0.409186452933032,0.111,0.119,0.000251220503522265,6,4,FALSE,"CD4_TCM","week44"
"TRIM69",4.14338544018546e-09,0.429300852351658,0.104,0.066,0.00025983170095403,6,4,FALSE,"CD4_TCM","week44"
"AASDH",4.15496211948873e-09,0.423909259381333,0.146,0.099,0.000260557674513139,6,4,FALSE,"CD4_TCM","week44"
"SNHG16",4.17336804309206e-09,-0.351283513622371,0.175,0.181,0.000261711909982303,6,4,FALSE,"CD4_TCM","week44"
"LINC02210-CRHR1",4.18269790991011e-09,0.311460971935474,0.142,0.097,0.000262296985930463,6,4,FALSE,"CD4_TCM","week44"
"TRIB2",4.28026005928269e-09,-0.217319968378799,0.318,0.329,0.000268415108317617,6,4,FALSE,"CD4_TCM","week44"
"SLC9B2",4.31732157825576e-09,0.463649529335326,0.116,0.074,0.000270739236172419,6,4,FALSE,"CD4_TCM","week44"
"ERCC6L2",4.33506454059572e-09,-0.165790645335359,0.48,0.475,0.000271851897340757,6,4,FALSE,"CD4_TCM","week44"
"ARHGEF18",4.38974568958838e-09,-0.138430018199246,0.881,0.867,0.000275280952194088,6,4,FALSE,"CD4_TCM","week44"
"PSMC3",4.39725699106523e-09,-0.359227287171432,0.123,0.129,0.0002757519859097,6,4,FALSE,"CD4_TCM","week44"
"KBTBD2",4.41105498527453e-09,-0.219660722348452,0.299,0.305,0.000276617258126566,6,4,FALSE,"CD4_TCM","week44"
"LRP10",4.4549981237068e-09,-0.269253324138365,0.2,0.21,0.000279372932337653,6,4,FALSE,"CD4_TCM","week44"
"HDAC2",4.53386371412492e-09,-0.204177156306428,0.292,0.289,0.000284318593512774,6,4,FALSE,"CD4_TCM","week44"
"NSMAF",4.56513603336578e-09,0.245111774466904,0.318,0.243,0.000286279680652368,6,4,FALSE,"CD4_TCM","week44"
"KDSR",4.6044720849392e-09,-0.12313556027279,0.304,0.282,0.000288746444446538,6,4,FALSE,"CD4_TCM","week44"
"USF3",4.61031625691435e-09,-0.223506286408789,0.299,0.289,0.000289112932471099,6,4,FALSE,"CD4_TCM","week44"
"GIMAP7",4.65748500209388e-09,-0.15449648418695,0.765,0.743,0.000292070884481307,6,4,FALSE,"CD4_TCM","week44"
"WDFY2",4.68109277510874e-09,-0.159938592573602,0.442,0.433,0.000293551327927069,6,4,FALSE,"CD4_TCM","week44"
"PANK3",4.7849356353469e-09,-0.163674110244437,0.273,0.265,0.000300063313692604,6,4,FALSE,"CD4_TCM","week44"
"NFATC1",4.81818305308074e-09,-0.163652727468395,0.443,0.42,0.000302148259258693,6,4,FALSE,"CD4_TCM","week44"
"ENSG00000290928",4.86858793517296e-09,-0.184959346272226,0.248,0.235,0.000305309149414696,6,4,FALSE,"CD4_TCM","week44"
"SLF2",4.87518804730282e-09,-0.116462549132652,0.433,0.404,0.00030572304244636,6,4,FALSE,"CD4_TCM","week44"
"IL27RA",4.90882953549032e-09,-0.195821390723025,0.353,0.351,0.000307832700170598,6,4,FALSE,"CD4_TCM","week44"
"WSB1",4.94694136924052e-09,0.225534304632199,0.461,0.368,0.000310222693265073,6,4,FALSE,"CD4_TCM","week44"
"NBPF15",5.05451743569089e-09,-0.376609770229671,0.144,0.144,0.000316968788392176,6,4,FALSE,"CD4_TCM","week44"
"INO80D",5.08493100202847e-09,-0.146309404585415,0.489,0.476,0.000318876023137205,6,4,FALSE,"CD4_TCM","week44"
"ATF6B",5.10400514013154e-09,-0.245872042744887,0.216,0.221,0.000320072162337649,6,4,FALSE,"CD4_TCM","week44"
"GPATCH2L",5.15801824822719e-09,0.172661485152382,0.427,0.341,0.000323459324346327,6,4,FALSE,"CD4_TCM","week44"
"BUB3",5.376204019991e-09,-0.13741823118813,0.271,0.253,0.000337141754093636,6,4,FALSE,"CD4_TCM","week44"
"SMC1A",5.39168970477223e-09,-0.136050176838229,0.519,0.512,0.000338112861386267,6,4,FALSE,"CD4_TCM","week44"
"WDR11",5.51691748948094e-09,0.372078715319668,0.2,0.14,0.00034596589576535,6,4,FALSE,"CD4_TCM","week44"
"EID1",5.62165478459513e-09,-0.3964810303832,0.119,0.127,0.00035253397154196,6,4,FALSE,"CD4_TCM","week44"
"NUP43",5.63982178874398e-09,-0.219504278444617,0.245,0.237,0.000353673224372135,6,4,FALSE,"CD4_TCM","week44"
"HNRNPH3",5.70746110707692e-09,-0.134517183552117,0.499,0.474,0.000357914886024794,6,4,FALSE,"CD4_TCM","week44"
"SETD1B",5.9884371923728e-09,-0.104614947759875,0.556,0.534,0.000375534896333698,6,4,FALSE,"CD4_TCM","week44"
